id,id_transfermarkt,club_tm,nome,cognome,data_nascita,scadenza_contratto,id_giocatore,aggiornato_il,valore_mercato
8770,668951.0,Associazione Sportiva Roma,Matías,Soulé,2003-04-15,2029-06-30,,2026-09-21 22:25:32.098012+00:00,35000000.0
8771,624690.0,Associazione Sportiva Roma,Manu,Koné,2001-05-17,2029-06-30,,2026-09-21 22:25:32.098012+00:00,50000000.0
8772,206050.0,Associazione Sportiva Roma,Paulo,Dybala,1993-11-15,2027-06-30,,2026-09-21 22:25:32.098012+00:00,5000000.0
8773,1175298.0,Associazione Sportiva Roma,Emanuele,Lulli,2007-08-17,2027-06-30,,2026-09-21 22:25:32.098012+00:00,500000.0
8774,669380.0,Associazione Sportiva Roma,Konstantinos,Koulierakis,2003-11-28,2031-06-30,,2026-09-21 22:25:32.098012+00:00,25000000.0
8775,250683.0,Società Sportiva Calcio Napoli,Nikita,Contini,1996-05-21,2031-06-30,,2026-09-21 22:25:32.098012+00:00,400000.0
8776,257474.0,Società Sportiva Calcio Napoli,Vanja,Milinković-Savić,1997-02-20,2030-06-30,,2026-09-21 22:25:32.098012+00:00,20000000.0
8777,1270926.0,Società Sportiva Calcio Napoli,Claudio,Pugliese,2008-04-15,,,2026-09-21 22:25:32.098012+00:00,100000.0
8778,433984.0,Società Sportiva Calcio Napoli,Sam,Beukema,1998-11-17,2030-06-30,,2026-09-21 22:25:32.098012+00:00,22000000.0
8779,662261.0,Società Sportiva Calcio Napoli,Rafa,Marín,2002-05-19,2029-06-30,,2026-09-21 22:25:32.098012+00:00,12000000.0
8780,257732.0,Società Sportiva Calcio Napoli,Amir,Rrahmani,1994-02-24,2027-06-30,,2026-09-21 22:25:32.098012+00:00,10000000.0
8781,814446.0,Società Sportiva Calcio Napoli,Luca,Marianucci,2004-07-23,2032-06-30,,2026-09-21 22:25:32.098012+00:00,7000000.0
8782,376514.0,Società Sportiva Calcio Napoli,Mathías,Olivera,1997-10-31,2030-06-30,,2026-09-21 22:25:32.098012+00:00,15000000.0
8783,118689.0,Società Sportiva Calcio Napoli,Leonardo,Spinazzola,1993-03-25,2028-06-30,,2026-09-21 22:25:32.098012+00:00,3500000.0
8784,820635.0,Società Sportiva Calcio Napoli,Costantino,Favasuli,2004-04-26,2027-06-30,,2026-09-21 22:25:32.098012+00:00,4000000.0
8785,423744.0,Società Sportiva Calcio Napoli,Billy,Gilmour,2001-06-11,2029-06-30,,2026-09-21 22:25:32.098012+00:00,20000000.0
8786,192735.0,Società Sportiva Calcio Napoli,Stanislav,Lobotka,1994-11-25,2027-06-30,,2026-09-21 22:25:32.098012+00:00,10000000.0
8787,315969.0,Società Sportiva Calcio Napoli,Scott,McTominay,1996-12-08,2028-06-30,,2026-09-21 22:25:32.098012+00:00,40000000.0
8788,354361.0,Società Sportiva Calcio Napoli,Frank,Anguissa,1995-11-16,2027-06-30,,2026-09-21 22:25:32.098012+00:00,15000000.0
8789,703245.0,Società Sportiva Calcio Napoli,Antonio,Vergara,2003-01-16,2031-06-30,,2026-09-21 22:25:32.098012+00:00,15000000.0
8790,88755.0,Società Sportiva Calcio Napoli,Kevin,De Bruyne,1991-06-28,2027-06-30,,2026-09-21 22:25:32.098012+00:00,8000000.0
8791,339332.0,Società Sportiva Calcio Napoli,Noa,Lang,1999-06-17,2030-06-30,,2026-09-21 22:25:32.098012+00:00,22000000.0
8792,469822.0,Società Sportiva Calcio Napoli,David,Neres,1997-03-03,2028-06-30,,2026-09-21 22:25:32.098012+00:00,23000000.0
8793,165895.0,Società Sportiva Calcio Napoli,Matteo,Politano,1993-08-03,2028-06-30,,2026-09-21 22:25:32.098012+00:00,5000000.0
8794,610442.0,Società Sportiva Calcio Napoli,Rasmus,Højlund,2003-02-04,2030-06-30,,2026-09-21 22:25:32.098012+00:00,60000000.0
8795,463603.0,Società Sportiva Calcio Napoli,Benoît,Badiashile,2001-03-26,2027-06-30,,2026-09-21 22:25:32.098012+00:00,15000000.0
8796,1005165.0,Società Sportiva Calcio Napoli,,Giovane,2003-11-24,2030-06-30,,2026-09-21 22:25:32.098012+00:00,12000000.0
8797,240414.0,Società Sportiva Calcio Napoli,Alex,Meret,1997-03-22,2027-06-30,,2026-09-21 22:25:32.098012+00:00,8000000.0
8798,830365.0,Società Sportiva Calcio Napoli,Alisson,Santos,2002-09-27,2030-06-30,,2026-09-21 22:25:32.098012+00:00,28000000.0
8799,572265.0,Società Sportiva Calcio Napoli,Lorenzo,Lucca,2000-09-10,2030-06-30,,2026-09-21 22:25:32.098012+00:00,20000000.0
8800,386446.0,Società Sportiva Calcio Napoli,Alessandro,Buongiorno,1999-06-06,2029-06-30,,2026-09-21 22:25:32.098012+00:00,30000000.0
8801,169880.0,Società Sportiva Calcio Napoli,Giovanni,Di Lorenzo,1993-08-04,2030-06-30,,2026-09-21 22:25:32.098012+00:00,7500000.0
8802,199976.0,Atalanta Bergamasca Calcio S.p.a.,Marco,Sportiello,1992-05-10,2028-06-30,,2026-09-21 22:25:32.098012+00:00,800000.0
8803,503075.0,Atalanta Bergamasca Calcio S.p.a.,Isak,Hien,1999-01-13,2028-06-30,,2026-09-21 22:25:32.098012+00:00,22000000.0
8804,644771.0,Atalanta Bergamasca Calcio S.p.a.,Odilon,Kossounou,2001-01-04,2029-06-30,,2026-09-21 22:25:32.098012+00:00,15000000.0
8805,698259.0,Atalanta Bergamasca Calcio S.p.a.,Thomas,Kristensen,2002-01-17,2027-06-30,,2026-09-21 22:25:32.098012+00:00,12000000.0
8806,94005.0,Atalanta Bergamasca Calcio S.p.a.,Sead,Kolasinac,1993-06-20,2027-06-30,,2026-09-21 22:25:32.098012+00:00,4000000.0
8807,940553.0,Atalanta Bergamasca Calcio S.p.a.,Relja,Obrić,2006-04-11,2028-06-30,,2026-09-21 22:25:32.098012+00:00,1000000.0
8808,708635.0,Atalanta Bergamasca Calcio S.p.a.,Lorenzo,Bernasconi,2003-11-16,2030-06-30,,2026-09-21 22:25:32.098012+00:00,20000000.0
8809,357992.0,Atalanta Bergamasca Calcio S.p.a.,Raoul,Bellanova,2000-05-17,2029-06-30,,2026-09-21 22:25:32.098012+00:00,15000000.0
8810,173859.0,Atalanta Bergamasca Calcio S.p.a.,Davide,Zappacosta,1992-06-11,2028-06-30,,2026-09-21 22:25:32.098012+00:00,3500000.0
8811,607854.0,Atalanta Bergamasca Calcio S.p.a.,,Éderson,1999-07-07,2031-06-30,,2026-09-21 22:25:32.098012+00:00,45000000.0
8812,550108.0,Atalanta Bergamasca Calcio S.p.a.,Nicola,Zalewski,2002-01-23,2029-06-30,,2026-09-21 22:25:32.098012+00:00,20000000.0
8813,435772.0,Atalanta Bergamasca Calcio S.p.a.,Charles,De Ketelaere,2001-03-10,2028-06-30,,2026-09-21 22:25:32.098012+00:00,35000000.0
8814,528833.0,Atalanta Bergamasca Calcio S.p.a.,Lazar,Samardžić,2002-02-24,2029-06-30,,2026-09-21 22:25:32.098012+00:00,16000000.0
8815,400489.0,Atalanta Bergamasca Calcio S.p.a.,Eljif,Elmas,1999-09-24,2027-06-30,,2026-09-21 22:25:32.098012+00:00,13000000.0
8816,672381.0,Atalanta Bergamasca Calcio S.p.a.,Jonathan,Rowe,2003-04-30,2027-06-30,,2026-09-21 22:25:32.098012+00:00,28000000.0
8817,746695.0,Atalanta Bergamasca Calcio S.p.a.,Kamaldeen,Sulemana,2002-02-15,2029-06-30,,2026-09-21 22:25:32.098012+00:00,17000000.0
8818,315867.0,Atalanta Bergamasca Calcio S.p.a.,Gianluca,Scamacca,1999-01-01,2028-06-30,,2026-09-21 22:25:32.098012+00:00,25000000.0
8819,571604.0,Atalanta Bergamasca Calcio S.p.a.,Giorgio,Scalvini,2003-12-11,2028-06-30,,2026-09-21 22:25:32.098012+00:00,38000000.0
8820,459763.0,Atalanta Bergamasca Calcio S.p.a.,Marco,Carnesecchi,2000-07-01,2028-06-30,,2026-09-21 22:25:32.098012+00:00,30000000.0
8821,294808.0,Atalanta Bergamasca Calcio S.p.a.,Franck,Kessié,1996-12-19,2029-06-30,,2026-09-21 22:25:32.098012+00:00,12000000.0
8822,434433.0,Atalanta Bergamasca Calcio S.p.a.,Nikola,Krstović,2000-04-05,2030-06-30,,2026-09-21 22:25:32.098012+00:00,30000000.0
8823,205938.0,Atalanta Bergamasca Calcio S.p.a.,Mario,Pašalić,1995-02-09,2028-06-30,,2026-09-21 22:25:32.098012+00:00,6000000.0
8824,405885.0,Atalanta Bergamasca Calcio S.p.a.,Giacomo,Raspadori,2000-02-18,2030-06-30,,2026-09-21 22:25:32.098012+00:00,22000000.0
8825,358008.0,Atalanta Bergamasca Calcio S.p.a.,Gianluca,Gaetano,2000-05-05,2031-06-30,,2026-09-21 22:25:32.098012+00:00,6500000.0
8826,962246.0,Atalanta Bergamasca Calcio S.p.a.,Thomas,Pompei,2006-07-04,,,2026-09-21 22:25:32.098012+00:00,250000.0
8827,182906.0,Associazione Calcio Milan,Mike,Maignan,1995-07-03,2031-06-30,,2026-09-21 22:25:32.098012+00:00,20000000.0
8828,96254.0,Associazione Calcio Milan,Pietro,Terracciano,1990-03-08,2027-06-30,,2026-09-21 22:25:32.098012+00:00,900000.0
8829,490384.0,Associazione Calcio Milan,Koni,De Winter,2002-06-12,2030-06-30,,2026-09-21 22:25:32.098012+00:00,23000000.0
8830,303254.0,Associazione Calcio Milan,Fikayo,Tomori,1997-12-19,2027-06-30,,2026-09-21 22:25:32.098012+00:00,17000000.0
8831,323167.0,Associazione Calcio Milan,Matteo,Gabbia,1999-10-21,2029-06-30,,2026-09-21 22:25:32.098012+00:00,17000000.0
8832,631007.0,Associazione Calcio Milan,Filippo,Terracciano,2003-02-08,2028-06-30,,2026-09-21 22:25:32.098012+00:00,4500000.0
8833,1179195.0,Associazione Calcio Milan,Sankhoun,Diawara,2006-01-13,2031-06-30,,2026-09-21 22:25:32.098012+00:00,2000000.0
8834,1136279.0,Associazione Calcio Milan,Valeri,Vladimirov,2008-06-05,2029-06-30,,2026-09-21 22:25:32.098012+00:00,150000.0
8835,349599.0,Associazione Calcio Milan,Pervis,Estupiñán,1998-01-21,2030-06-30,,2026-09-21 22:25:32.098012+00:00,12000000.0
8836,887638.0,Associazione Calcio Milan,Davide,Bartesaghi,2005-12-29,2030-06-30,,2026-09-21 22:25:32.098012+00:00,22000000.0
8837,939745.0,Associazione Calcio Milan,Lorenzo,Torriani,2005-01-31,2030-06-30,,2026-09-21 22:25:32.098012+00:00,800000.0
8838,659516.0,Associazione Calcio Milan,Warren,Bondo,2003-09-15,2029-06-30,,2026-09-21 22:25:32.098012+00:00,6000000.0
8839,1058363.0,Associazione Calcio Milan,Christian,Comotto,2008-04-25,2031-06-30,,2026-09-21 22:25:32.098012+00:00,5000000.0
8840,27992.0,Associazione Calcio Milan,Luka,Modrić,1985-09-09,2027-06-30,,2026-09-21 22:25:32.098012+00:00,3500000.0
8841,655006.0,Associazione Calcio Milan,Diego,Moreira,2004-08-06,2031-06-30,,2026-09-21 22:25:32.098012+00:00,25000000.0
8842,964087.0,Associazione Calcio Milan,Alphadjo,Cisse,2006-10-22,2030-06-30,,2026-09-21 22:25:32.098012+00:00,7000000.0
8843,315779.0,Associazione Calcio Milan,Christian,Pulisic,1998-09-18,2027-06-30,,2026-09-21 22:25:32.098012+00:00,40000000.0
8844,608172.0,Associazione Calcio Milan,Ardon,Jashari,2002-07-30,2030-06-30,,2026-09-21 22:25:32.098012+00:00,25000000.0
8845,741238.0,Associazione Calcio Milan,Omari,Hutchinson,2003-10-30,2027-06-30,,2026-09-21 22:25:32.098012+00:00,30000000.0
8846,618341.0,Associazione Calcio Milan,Mario,Gila,2000-08-29,2031-06-30,,2026-09-21 22:25:32.098012+00:00,30000000.0
8847,401922.0,Associazione Calcio Milan,Samuel,Chukwueze,1999-05-22,2028-06-30,,2026-09-21 22:25:32.098012+00:00,18000000.0
8848,550550.0,Associazione Calcio Milan,Gonçalo,Ramos,2001-06-20,2031-06-30,,2026-09-21 22:25:32.098012+00:00,50000000.0
8849,182913.0,Associazione Calcio Milan,Adrien,Rabiot,1995-04-03,2028-06-30,,2026-09-21 22:25:32.098012+00:00,18000000.0
8850,574671.0,Associazione Calcio Milan,Strahinja,Pavlović,2001-05-24,2028-06-30,,2026-09-21 22:25:32.098012+00:00,40000000.0
8851,381950.0,Associazione Calcio Milan,Alexis,Saelemaekers,1999-06-27,2031-06-30,,2026-09-21 22:25:32.098012+00:00,20000000.0
8852,202886.0,Associazione Calcio Milan,Ruben,Loftus-Cheek,1996-01-23,2027-06-30,,2026-09-21 22:25:32.098012+00:00,8500000.0
8853,1058368.0,Associazione Calcio Milan,Francesco,Camarda,2008-03-10,2031-06-30,,2026-09-21 22:25:32.098012+00:00,15000000.0
8854,503991.0,Associazione Calcio Milan,Yunus,Musah,2002-11-29,2028-06-30,,2026-09-21 22:25:32.098012+00:00,14000000.0
8855,197929.0,Football Club Internazionale Milano S.p.A.,Ivan,Provedel,1994-03-17,2029-06-30,,2026-09-21 22:25:32.098012+00:00,3000000.0
8856,70580.0,Football Club Internazionale Milano S.p.A.,Raffaele,Di Gennaro,1993-10-03,2027-06-30,,2026-09-21 22:25:32.098012+00:00,300000.0
8857,315853.0,Football Club Internazionale Milano S.p.A.,Alessandro,Bastoni,1999-04-13,2028-06-30,,2026-09-21 22:25:32.098012+00:00,65000000.0
8858,441986.0,Football Club Internazionale Milano S.p.A.,Yann,Bisseck,2000-11-29,2031-06-30,,2026-09-21 22:25:32.098012+00:00,50000000.0
8859,284730.0,Football Club Internazionale Milano S.p.A.,Manuel,Akanji,1995-07-19,2028-06-30,,2026-09-21 22:25:32.098012+00:00,17000000.0
8860,186590.0,Football Club Internazionale Milano S.p.A.,John,Stones,1994-05-28,2028-06-30,,2026-09-21 22:25:32.098012+00:00,12000000.0
8861,198116.0,Football Club Internazionale Milano S.p.A.,Federico,Dimarco,1997-11-10,2028-06-30,,2026-09-21 22:25:32.098012+00:00,50000000.0
8862,483348.0,Football Club Internazionale Milano S.p.A.,Djed,Spence,2000-08-09,2031-06-30,,2026-09-21 22:25:32.098012+00:00,40000000.0
8863,126414.0,Football Club Internazionale Milano S.p.A.,Hakan,Çalhanoğlu,1994-02-08,2027-06-30,,2026-09-21 22:25:32.098012+00:00,16000000.0
8864,255942.0,Football Club Internazionale Milano S.p.A.,Nicolò,Barella,1997-02-07,2029-06-30,,2026-09-21 22:25:32.098012+00:00,50000000.0
8865,433188.0,Football Club Internazionale Milano S.p.A.,Curtis,Jones,2001-01-30,2031-06-30,,2026-09-21 22:25:32.098012+00:00,35000000.0
8866,55735.0,Football Club Internazionale Milano S.p.A.,Henrikh,Mkhitaryan,1989-01-21,2027-06-30,,2026-09-21 22:25:32.098012+00:00,3000000.0
8867,406625.0,Football Club Internazionale Milano S.p.A.,Lautaro,Martínez,1997-08-22,2029-06-30,,2026-09-21 22:25:32.098012+00:00,85000000.0
8868,318528.0,Football Club Internazionale Milano S.p.A.,Marcus,Thuram,1997-08-06,2028-06-30,,2026-09-21 22:25:32.098012+00:00,50000000.0
8869,827734.0,Football Club Internazionale Milano S.p.A.,Ange-Yoan,Bonny,2003-10-25,2030-06-30,,2026-09-21 22:25:32.098012+00:00,35000000.0
8870,388516.0,Football Club Internazionale Milano S.p.A.,Josep,Martínez,1998-05-27,2029-06-30,,2026-09-21 22:25:32.098012+00:00,10000000.0
8871,711976.0,Football Club Internazionale Milano S.p.A.,Andy,Diouf,2003-05-17,2030-06-30,,2026-09-21 22:25:32.098012+00:00,20000000.0
8872,780136.0,Football Club Internazionale Milano S.p.A.,Aleksandar,Stanković,2005-08-03,2031-06-30,,2026-09-21 22:25:32.098012+00:00,32000000.0
8873,353366.0,Football Club Internazionale Milano S.p.A.,Benjamin,Pavard,1996-03-28,2028-06-30,,2026-09-21 22:25:32.098012+00:00,12000000.0
8874,668207.0,Football Club Internazionale Milano S.p.A.,Petar,Sučić,2003-10-25,2030-06-30,,2026-09-21 22:25:32.098012+00:00,45000000.0
8875,930781.0,Football Club Internazionale Milano S.p.A.,Pio,Esposito,2005-06-28,2032-06-30,,2026-09-21 22:25:32.098012+00:00,45000000.0
8876,585982.0,Football Club Internazionale Milano S.p.A.,,Carlos Augusto,1999-01-07,2028-06-30,,2026-09-21 22:25:32.098012+00:00,23000000.0
8877,181136.0,Football Club Internazionale Milano S.p.A.,Piotr,Zielinski,1994-05-20,2028-06-30,,2026-09-21 22:25:32.098012+00:00,10000000.0
8878,691316.0,Football Club Internazionale Milano S.p.A.,,Luis Henrique,2001-12-14,2030-06-30,,2026-09-21 22:25:32.098012+00:00,22000000.0
8879,481675.0,Società Sportiva Lazio S.p.A.,Christos,Mandas,2001-09-17,2029-06-30,,2026-09-21 22:25:32.098012+00:00,8000000.0
8880,916430.0,Società Sportiva Lazio S.p.A.,Edoardo,Motta,2005-01-13,2030-06-30,,2026-09-21 22:25:32.098012+00:00,8000000.0
8881,644408.0,Società Sportiva Lazio S.p.A.,Oliver,Provstgaard,2003-06-04,2029-06-30,,2026-09-21 22:25:32.098012+00:00,16000000.0
8882,538079.0,Società Sportiva Lazio S.p.A.,Alessio,Furlanetto,2002-02-07,2028-06-30,,2026-09-21 22:25:32.098012+00:00,350000.0
8883,918957.0,Società Sportiva Lazio S.p.A.,Davide,Renzetti,2006-06-09,2027-06-30,,2026-09-21 22:25:32.098012+00:00,150000.0
8884,371001.0,Società Sportiva Lazio S.p.A.,Josip,Sutalo,2000-02-28,2027-06-30,,2026-09-21 22:25:32.098012+00:00,12000000.0
8885,1110645.0,Società Sportiva Lazio S.p.A.,Filipe,Bordon,2005-06-24,2028-06-30,,2026-09-21 22:25:32.098012+00:00,750000.0
8886,346567.0,Società Sportiva Lazio S.p.A.,Luca,Pellegrini,1999-03-07,2027-06-30,,2026-09-21 22:25:32.098012+00:00,4500000.0
8887,356197.0,Società Sportiva Lazio S.p.A.,Alfonso,Pedraza,1996-04-09,2029-06-30,,2026-09-21 22:25:32.098012+00:00,2500000.0
8888,535955.0,Società Sportiva Lazio S.p.A.,Nuno,Tavares,2000-01-26,2029-06-30,,2026-09-21 22:25:32.098012+00:00,12000000.0
8889,126729.0,Società Sportiva Lazio S.p.A.,,Patric,1993-04-17,2027-06-30,,2026-09-21 22:25:32.098012+00:00,1500000.0
8890,239802.0,Società Sportiva Lazio S.p.A.,Adam,Marusic,1992-10-17,2028-06-30,,2026-09-21 22:25:32.098012+00:00,2500000.0
8891,287700.0,Società Sportiva Lazio S.p.A.,Mohamed,Fares,1996-02-15,2027-06-30,,2026-09-21 22:25:32.098012+00:00,500000.0
8892,982855.0,Società Sportiva Lazio S.p.A.,Reda,Belahyane,2004-06-01,2029-06-30,,2026-09-21 22:25:32.098012+00:00,6800000.0
8893,199733.0,Società Sportiva Lazio S.p.A.,Danilo,Cataldi,1994-08-06,2027-06-30,,2026-09-21 22:25:32.098012+00:00,3500000.0
8894,1455976.0,Società Sportiva Lazio S.p.A.,Bruno,Galassi,2007-02-07,2029-06-30,,2026-09-21 22:25:32.098012+00:00,100000.0
8895,470394.0,Società Sportiva Lazio S.p.A.,Kenneth,Taylor,2002-05-16,2030-06-30,,2026-09-21 22:25:32.098012+00:00,25000000.0
8896,394300.0,Società Sportiva Lazio S.p.A.,Davide,Frattesi,1999-09-22,2027-06-30,,2026-09-21 22:25:32.098012+00:00,22000000.0
8897,530742.0,Società Sportiva Lazio S.p.A.,Fisayo,Dele-Bashiru,2001-02-06,2028-06-30,,2026-09-21 22:25:32.098012+00:00,6000000.0
8898,357156.0,Società Sportiva Lazio S.p.A.,Diogo,Leite,1999-01-23,2028-06-30,,2026-09-21 22:25:32.098012+00:00,12000000.0
8899,457736.0,Società Sportiva Lazio S.p.A.,Tijjani,Noslin,1999-07-07,2029-06-30,,2026-09-21 22:25:32.098012+00:00,8000000.0
8900,462823.0,Società Sportiva Lazio S.p.A.,Gustav,Isaksen,2001-04-19,2028-06-30,,2026-09-21 22:25:32.098012+00:00,15000000.0
8901,525704.0,Società Sportiva Lazio S.p.A.,Nicolò,Rovella,2001-12-04,2028-06-30,,2026-09-21 22:25:32.098012+00:00,23000000.0
8902,550106.0,Società Sportiva Lazio S.p.A.,Matteo,Cancellieri,2002-02-12,2027-06-30,,2026-09-21 22:25:32.098012+00:00,7000000.0
8903,305947.0,Società Sportiva Lazio S.p.A.,Albert,Gudmundsson,1997-06-15,2027-06-30,,2026-09-21 22:25:32.098012+00:00,12000000.0
8904,283735.0,Società Sportiva Lazio S.p.A.,Mattia,Zaccagni,1995-06-16,2029-06-30,,2026-09-21 22:25:32.098012+00:00,7500000.0
8905,315865.0,Società Sportiva Lazio S.p.A.,Andrea,Pinamonti,1999-05-19,2031-06-30,,2026-09-21 22:25:32.098012+00:00,15000000.0
8906,387047.0,Società Sportiva Lazio S.p.A.,Danilho,Doekhi,1998-06-30,2029-06-30,,2026-09-21 22:25:32.098012+00:00,13000000.0
8907,866255.0,Società Sportiva Lazio S.p.A.,Valerio,Farcomeni,2006-01-18,2030-06-30,,2026-09-21 22:25:32.098012+00:00,100000.0
8908,331401.0,Società Sportiva Lazio S.p.A.,Manuel,Lazzari,1993-11-29,2027-06-30,,2026-09-21 22:25:32.098012+00:00,2000000.0
8909,708086.0,Società Sportiva Lazio S.p.A.,Romano,Floriani Mussolini,2003-01-27,2028-06-30,,2026-09-21 22:25:32.098012+00:00,2500000.0
8910,976207.0,Società Sportiva Lazio S.p.A.,Federico,Serra,2006-01-03,,,2026-09-21 22:25:32.098012+00:00,400000.0
8911,1018395.0,Società Sportiva Lazio S.p.A.,Adrian,Przyborek,2007-01-01,2030-06-30,,2026-09-21 22:25:32.098012+00:00,6000000.0
8912,1253815.0,Società Sportiva Lazio S.p.A.,Ricardo,Bordon,2006-11-02,2027-06-30,,2026-09-21 22:25:32.098012+00:00,200000.0
8913,492319.0,Torino Calcio,Franco,Israel,2000-04-22,2028-06-30,,2026-09-21 22:25:32.098012+00:00,2500000.0
8914,981998.0,Torino Calcio,Diego,Mascardi,2006-09-26,2031-06-30,,2026-09-21 22:25:32.098012+00:00,1300000.0
8915,942103.0,Torino Calcio,Lapo,Siviero,2006-11-23,2029-06-30,,2026-09-21 22:25:32.098012+00:00,500000.0
8916,588426.0,Torino Calcio,Saúl,Coco,1999-02-09,2029-06-30,,2026-09-21 22:25:32.098012+00:00,7500000.0
8917,435228.0,Torino Calcio,Ardian,Ismajli,1996-09-30,2027-06-30,,2026-09-21 22:25:32.098012+00:00,5000000.0
8918,984964.0,Torino Calcio,Niccolò,Fortini,2006-02-13,2027-06-30,,2026-09-21 22:25:32.098012+00:00,10000000.0
8919,124555.0,Torino Calcio,Cristiano,Biraghi,1992-09-01,2027-06-30,,2026-09-21 22:25:32.098012+00:00,900000.0
8920,864306.0,Torino Calcio,Rafik,Belghali,2002-06-07,2027-06-30,,2026-09-21 22:25:32.098012+00:00,12000000.0
8921,424015.0,Torino Calcio,Nathan,Patterson,2001-10-16,2029-06-30,,2026-09-21 22:25:32.098012+00:00,10000000.0
8922,308279.0,Torino Calcio,Rolando,Mandragora,1997-06-29,2030-06-30,,2026-09-21 22:25:32.098012+00:00,9000000.0
8923,352041.0,Torino Calcio,Lucas,Perri,1997-12-10,2027-06-30,,2026-09-21 22:25:32.098012+00:00,10000000.0
8924,461943.0,Torino Calcio,Daniel,Bragança,1999-05-27,2027-06-30,,2026-09-21 22:25:32.098012+00:00,12000000.0
8925,798929.0,Torino Calcio,Gvidas,Gineitis,2004-04-15,2029-06-30,,2026-09-21 22:25:32.098012+00:00,5500000.0
8926,559333.0,Torino Calcio,Kian,Fitz-Jim,2003-07-05,2029-06-30,,2026-09-21 22:25:32.098012+00:00,3000000.0
8927,1191921.0,Torino Calcio,Andrea,Luongo,2008-02-16,2029-06-30,,2026-09-21 22:25:32.098012+00:00,1000000.0
8928,1188619.0,Torino Calcio,Alessio,Cacciamani,2007-06-29,2031-06-30,,2026-09-21 22:25:32.098012+00:00,4500000.0
8929,293200.0,Torino Calcio,Nikola,Vlašić,1997-10-04,2027-06-30,,2026-09-21 22:25:32.098012+00:00,10000000.0
8930,743091.0,Torino Calcio,Emirhan,İlkhan,2004-06-01,2027-06-30,,2026-09-21 22:25:32.098012+00:00,6000000.0
8931,613393.0,Torino Calcio,Gaetano,Oristanio,2002-09-28,2027-06-30,,2026-09-21 22:25:32.098012+00:00,5000000.0
8932,393238.0,Torino Calcio,Zakaria,Aboukhlal,2000-02-18,2029-06-30,,2026-09-21 22:25:32.098012+00:00,6000000.0
8933,73794.0,Torino Calcio,Duván,Zapata,1991-04-01,2028-06-30,,2026-09-21 22:25:32.098012+00:00,2500000.0
