id,id_transfermarkt,club_tm,nome,cognome,data_nascita,scadenza_contratto,id_giocatore,aggiornato_il,valore_mercato
7618,242940.0,Calcio Como,Edoardo,Goldaniga,1993-11-02,2028-06-30,,2026-09-17 22:25:13.096002+00:00,2000000.0
7619,346314.0,Calcio Como,Trevoh,Chalobah,1999-07-05,2031-06-30,,2026-09-17 22:25:13.096002+00:00,40000000.0
7620,403151.0,Calcio Como,Robert,Sánchez,1997-11-18,2027-06-30,,2026-09-17 22:25:13.096002+00:00,22000000.0
7621,290537.0,Calcio Como,Jean,Butez,1995-06-08,2030-06-30,,2026-09-17 22:25:13.096002+00:00,8000000.0
7622,88595.0,Calcio Como,Mauro,Vigorito,1990-05-22,2027-06-30,,2026-09-17 22:25:13.096002+00:00,150000.0
7623,879217.0,Calcio Como,,Kaiki,2003-03-08,2027-06-30,,2026-09-17 22:25:13.096002+00:00,14000000.0
7624,160938.0,Calcio Como,Marc Oliver,Kempf,1995-01-28,2029-06-30,,2026-09-17 22:25:13.096002+00:00,3500000.0
7625,780630.0,Calcio Como,Willy,Kambwala,2004-08-25,2027-06-30,,2026-09-17 22:25:13.096002+00:00,3000000.0
7626,385394.0,Calcio Como,Alberto,Dossena,1998-10-13,2028-06-30,,2026-09-17 22:25:13.096002+00:00,6000000.0
7627,495667.0,Calcio Como,Lucas,Da Cunha,2001-06-09,2031-06-30,,2026-09-17 22:25:13.096002+00:00,20000000.0
7628,467992.0,Calcio Como,Samuele,Ricci,2001-08-21,2027-06-30,,2026-09-17 22:25:13.096002+00:00,22000000.0
7629,571271.0,Calcio Como,Ivan,Smolcic,2000-08-17,2031-06-30,,2026-09-17 22:25:13.096002+00:00,3500000.0
7630,709957.0,Calcio Como,Álex,Valle,2004-04-25,2029-06-30,,2026-09-17 22:25:13.096002+00:00,12000000.0
7631,627228.0,Calcio Como,Yan,Couto,2002-06-03,2027-06-30,,2026-09-17 22:25:13.096002+00:00,17000000.0
7632,281989.0,Calcio Como,Luis,Milla,1994-10-07,2029-06-30,,2026-09-17 22:25:13.096002+00:00,3500000.0
7633,668547.0,Calcio Como,Máximo,Perrone,2003-01-07,2029-06-30,,2026-09-17 22:25:13.096002+00:00,35000000.0
7634,395237.0,Calcio Como,Maxence,Caqueret,2000-02-15,2029-06-30,,2026-09-17 22:25:13.096002+00:00,13000000.0
7635,580451.0,Calcio Como,Martin,Baturina,2003-02-16,2030-06-30,,2026-09-17 22:25:13.096002+00:00,45000000.0
7636,948294.0,Calcio Como,Nico,Paz,2004-09-08,2028-06-30,,2026-09-17 22:25:13.096002+00:00,80000000.0
7637,1231993.0,Calcio Como,Adrian,Lahdo,2007-12-26,2031-06-30,,2026-09-17 22:25:13.096002+00:00,10000000.0
7638,1061282.0,Calcio Como,Assane,Diao,2005-09-07,2029-06-30,,2026-09-17 22:25:13.096002+00:00,30000000.0
7639,364135.0,Calcio Como,Moise,Kean,2000-02-28,2027-06-30,,2026-09-17 22:25:13.096002+00:00,32000000.0
7640,988964.0,Calcio Como,Mattia,Liberali,2007-04-06,2031-06-30,,2026-09-17 22:25:13.096002+00:00,8500000.0
7641,523318.0,Calcio Como,Anastasios,Douvikas,1999-08-02,2029-06-30,,2026-09-17 22:25:13.096002+00:00,25000000.0
7642,1190411.0,Calcio Como,Jesús,Rodríguez,2005-11-21,2030-06-30,,2026-09-17 22:25:13.096002+00:00,30000000.0
7643,747720.0,Calcio Como,Jayden,Addai,2005-08-26,2030-06-30,,2026-09-17 22:25:13.096002+00:00,20000000.0
7644,471936.0,Associazione Calcio Fiorentina,Oliver,Christensen,1999-03-22,2028-06-30,,2026-09-17 22:25:13.096002+00:00,1400000.0
7645,135747.0,Associazione Calcio Fiorentina,Luca,Lezzerini,1995-03-24,2028-06-30,,2026-09-17 22:25:13.096002+00:00,350000.0
7646,59377.0,Associazione Calcio Fiorentina,David,de Gea,1990-11-07,2028-06-30,,2026-09-17 22:25:13.096002+00:00,3500000.0
7647,282144.0,Associazione Calcio Fiorentina,Marin,Pongracic,1997-09-11,2029-06-30,,2026-09-17 22:25:13.096002+00:00,6500000.0
7648,568559.0,Associazione Calcio Fiorentina,Radu,Drăgușin,2002-02-03,2027-06-30,,2026-09-17 22:25:13.096002+00:00,16000000.0
7649,547985.0,Associazione Calcio Fiorentina,Fabiano,Parisi,2000-11-09,2029-06-30,,2026-09-17 22:25:13.096002+00:00,6000000.0
7650,950393.0,Associazione Calcio Fiorentina,,Viery,2005-01-02,2031-06-30,,2026-09-17 22:25:13.096002+00:00,6000000.0
7651,855308.0,Associazione Calcio Fiorentina,Arthur,Atta,2003-01-14,2031-06-30,,2026-09-17 22:25:13.096002+00:00,25000000.0
7652,537602.0,Associazione Calcio Fiorentina,,João Mário,2000-01-03,2027-06-30,,2026-09-17 22:25:13.096002+00:00,8000000.0
7653,346561.0,Associazione Calcio Fiorentina,Luca,Ranieri,1999-04-23,2028-06-30,,2026-09-17 22:25:13.096002+00:00,6000000.0
7654,1186245.0,Associazione Calcio Fiorentina,Víctor,Valdepeñas,2006-10-20,,,2026-09-17 22:25:13.096002+00:00,5000000.0
7655,1279526.0,Associazione Calcio Fiorentina,Christ,Inao Oulaï,2006-04-06,,,2026-09-17 22:25:13.096002+00:00,28000000.0
7656,432090.0,Associazione Calcio Fiorentina,Nicolò,Fagioli,2001-02-12,2028-06-30,,2026-09-17 22:25:13.096002+00:00,16000000.0
7657,651005.0,Associazione Calcio Fiorentina,Cher,Ndour,2004-07-27,2029-06-30,,2026-09-17 22:25:13.096002+00:00,20000000.0
7658,401529.0,Associazione Calcio Fiorentina,,Dodô,1998-11-17,2027-06-30,,2026-09-17 22:25:13.096002+00:00,16000000.0
7659,459128.0,Associazione Calcio Fiorentina,Marco,Brescianini,2000-01-20,2030-06-30,,2026-09-17 22:25:13.096002+00:00,9000000.0
7660,741257.0,Associazione Calcio Fiorentina,Álex,Jiménez,2005-05-08,2027-06-30,,2026-09-17 22:25:13.096002+00:00,22000000.0
7661,595809.0,Associazione Calcio Fiorentina,,Beto,1998-01-31,2030-06-30,,2026-09-17 22:25:13.096002+00:00,18000000.0
7662,386455.0,Associazione Calcio Fiorentina,Riccardo,Sottil,1999-06-03,2027-06-30,,2026-09-17 22:25:13.096002+00:00,3000000.0
7663,627626.0,Associazione Calcio Fiorentina,Wilfried,Gnonto,2003-11-05,2027-06-30,,2026-09-17 22:25:13.096002+00:00,16000000.0
7664,934527.0,Associazione Calcio Fiorentina,Alieu,Njie,2005-05-14,2027-06-30,,2026-09-17 22:25:13.096002+00:00,3000000.0
7665,1057316.0,Associazione Calcio Fiorentina,Franco,Mastantuono,2007-08-14,2027-06-30,,2026-09-17 22:25:13.096002+00:00,45000000.0
7666,426620.0,Associazione Calcio Fiorentina,Pedro,Gonçalves,1998-06-28,2027-06-30,,2026-09-17 22:25:13.096002+00:00,25000000.0
7667,856530.0,Associazione Calcio Fiorentina,Mateo,Pellegrino,2001-10-22,2031-06-30,,2026-09-17 22:25:13.096002+00:00,15000000.0
7668,1350478.0,Associazione Calcio Fiorentina,Federico,Croci,2010-07-01,2029-06-30,,2026-09-17 22:25:13.096002+00:00,3000000.0
7669,250683.0,Società Sportiva Calcio Napoli,Nikita,Contini,1996-05-21,2031-06-30,,2026-09-17 22:25:13.096002+00:00,400000.0
7670,240414.0,Società Sportiva Calcio Napoli,Alex,Meret,1997-03-22,2027-06-30,,2026-09-17 22:25:13.096002+00:00,8000000.0
7671,257474.0,Società Sportiva Calcio Napoli,Vanja,Milinković-Savić,1997-02-20,2030-06-30,,2026-09-17 22:25:13.096002+00:00,20000000.0
7672,1270926.0,Società Sportiva Calcio Napoli,Claudio,Pugliese,2008-04-15,,,2026-09-17 22:25:13.096002+00:00,100000.0
7673,386446.0,Società Sportiva Calcio Napoli,Alessandro,Buongiorno,1999-06-06,2029-06-30,,2026-09-17 22:25:13.096002+00:00,30000000.0
7674,433984.0,Società Sportiva Calcio Napoli,Sam,Beukema,1998-11-17,2030-06-30,,2026-09-17 22:25:13.096002+00:00,22000000.0
7675,463603.0,Società Sportiva Calcio Napoli,Benoît,Badiashile,2001-03-26,2027-06-30,,2026-09-17 22:25:13.096002+00:00,15000000.0
7676,662261.0,Società Sportiva Calcio Napoli,Rafa,Marín,2002-05-19,2029-06-30,,2026-09-17 22:25:13.096002+00:00,12000000.0
7677,257732.0,Società Sportiva Calcio Napoli,Amir,Rrahmani,1994-02-24,2027-06-30,,2026-09-17 22:25:13.096002+00:00,10000000.0
7678,814446.0,Società Sportiva Calcio Napoli,Luca,Marianucci,2004-07-23,2032-06-30,,2026-09-17 22:25:13.096002+00:00,7000000.0
7679,376514.0,Società Sportiva Calcio Napoli,Mathías,Olivera,1997-10-31,2030-06-30,,2026-09-17 22:25:13.096002+00:00,15000000.0
7680,118689.0,Società Sportiva Calcio Napoli,Leonardo,Spinazzola,1993-03-25,2028-06-30,,2026-09-17 22:25:13.096002+00:00,3500000.0
7681,169880.0,Società Sportiva Calcio Napoli,Giovanni,Di Lorenzo,1993-08-04,2030-06-30,,2026-09-17 22:25:13.096002+00:00,7500000.0
7682,820635.0,Società Sportiva Calcio Napoli,Costantino,Favasuli,2004-04-26,2027-06-30,,2026-09-17 22:25:13.096002+00:00,4000000.0
7683,423744.0,Società Sportiva Calcio Napoli,Billy,Gilmour,2001-06-11,2029-06-30,,2026-09-17 22:25:13.096002+00:00,20000000.0
7684,192735.0,Società Sportiva Calcio Napoli,Stanislav,Lobotka,1994-11-25,2027-06-30,,2026-09-17 22:25:13.096002+00:00,10000000.0
7685,88755.0,Società Sportiva Calcio Napoli,Kevin,De Bruyne,1991-06-28,2027-06-30,,2026-09-17 22:25:13.096002+00:00,8000000.0
7686,339332.0,Società Sportiva Calcio Napoli,Noa,Lang,1999-06-17,2030-06-30,,2026-09-17 22:25:13.096002+00:00,22000000.0
7687,165895.0,Società Sportiva Calcio Napoli,Matteo,Politano,1993-08-03,2028-06-30,,2026-09-17 22:25:13.096002+00:00,5000000.0
7688,830365.0,Società Sportiva Calcio Napoli,Alisson,Santos,2002-09-27,2030-06-30,,2026-09-17 22:25:13.096002+00:00,28000000.0
7689,610442.0,Società Sportiva Calcio Napoli,Rasmus,Højlund,2003-02-04,2030-06-30,,2026-09-17 22:25:13.096002+00:00,60000000.0
7690,572265.0,Società Sportiva Calcio Napoli,Lorenzo,Lucca,2000-09-10,2030-06-30,,2026-09-17 22:25:13.096002+00:00,20000000.0
7691,703245.0,Società Sportiva Calcio Napoli,Antonio,Vergara,2003-01-16,2031-06-30,,2026-09-17 22:25:13.096002+00:00,15000000.0
7692,354361.0,Società Sportiva Calcio Napoli,Frank,Anguissa,1995-11-16,2027-06-30,,2026-09-17 22:25:13.096002+00:00,15000000.0
7693,315969.0,Società Sportiva Calcio Napoli,Scott,McTominay,1996-12-08,2028-06-30,,2026-09-17 22:25:13.096002+00:00,40000000.0
7694,469822.0,Società Sportiva Calcio Napoli,David,Neres,1997-03-03,2028-06-30,,2026-09-17 22:25:13.096002+00:00,23000000.0
7695,1005165.0,Società Sportiva Calcio Napoli,,Giovane,2003-11-24,2030-06-30,,2026-09-17 22:25:13.096002+00:00,12000000.0
7696,992569.0,Bologna Football Club 1909,Massimo,Pessina,2007-12-25,2029-06-30,,2026-09-17 22:25:13.096002+00:00,3500000.0
7697,1018026.0,Bologna Football Club 1909,Ukko,Happonen,2007-03-13,,,2026-09-17 22:25:13.096002+00:00,50000.0
7698,496745.0,Bologna Football Club 1909,Emil,Holm,2000-05-13,2028-06-30,,2026-09-17 22:25:13.096002+00:00,10000000.0
7699,80894.0,Bologna Football Club 1909,Lukasz,Skorupski,1991-05-05,2027-06-30,,2026-09-17 22:25:13.096002+00:00,2000000.0
7700,389837.0,Bologna Football Club 1909,Nicolò,Casale,1998-02-14,2028-06-30,,2026-09-17 22:25:13.096002+00:00,3800000.0
7701,652054.0,Bologna Football Club 1909,Martin,Vitík,2003-01-21,2029-06-30,,2026-09-17 22:25:13.096002+00:00,13000000.0
7702,464469.0,Bologna Football Club 1909,Torbjørn,Heggem,1999-01-12,2029-06-30,,2026-09-17 22:25:13.096002+00:00,15000000.0
7703,929899.0,Bologna Football Club 1909,Rahim,Alhassane,2002-01-01,2030-06-30,,2026-09-17 22:25:13.096002+00:00,1500000.0
7704,1129198.0,Bologna Football Club 1909,Eivind,Helland,2005-04-25,2030-06-30,,2026-09-17 22:25:13.096002+00:00,8000000.0
7705,341227.0,Bologna Football Club 1909,Juan,Miranda,2000-01-19,2028-06-30,,2026-09-17 22:25:13.096002+00:00,15000000.0
7706,368891.0,Bologna Football Club 1909,Arthur,Theate,2000-05-25,2027-06-30,,2026-09-17 22:25:13.096002+00:00,17000000.0
7707,392966.0,Bologna Football Club 1909,Nadir,Zortea,1999-06-19,2029-06-30,,2026-09-17 22:25:13.096002+00:00,7000000.0
7708,33571.0,Bologna Football Club 1909,Lorenzo,De Silvestri,1988-05-23,2027-06-30,,2026-09-17 22:25:13.096002+00:00,600000.0
7709,316934.0,Bologna Football Club 1909,Nikola,Moro,1998-03-12,2027-06-30,,2026-09-17 22:25:13.096002+00:00,7000000.0
7710,428563.0,Bologna Football Club 1909,Lewis,Ferguson,1999-08-24,2028-06-30,,2026-09-17 22:25:13.096002+00:00,14000000.0
7711,368482.0,Bologna Football Club 1909,Riccardo,Orsolini,1997-01-24,2031-06-30,,2026-09-17 22:25:13.096002+00:00,15000000.0
7712,531065.0,Bologna Football Club 1909,Oussama,El Azzouzi,2001-05-29,2027-06-30,,2026-09-17 22:25:13.096002+00:00,1800000.0
7713,1283311.0,Bologna Football Club 1909,Mikel,Amondarain,2005-01-06,2031-06-30,,2026-09-17 22:25:13.096002+00:00,3500000.0
7714,1311378.0,Bologna Football Club 1909,Marco,Libra,2008-03-21,,,2026-09-17 22:25:13.096002+00:00,1500000.0
7715,392538.0,Bologna Football Club 1909,Tommaso,Pobega,1999-07-15,2028-06-30,,2026-09-17 22:25:13.096002+00:00,8000000.0
7716,345590.0,Bologna Football Club 1909,Jens,Odgaard,1999-03-31,2029-06-30,,2026-09-17 22:25:13.096002+00:00,12000000.0
7717,197300.0,Bologna Football Club 1909,Federico,Bernardeschi,1994-02-16,2027-06-30,,2026-09-17 22:25:13.096002+00:00,3500000.0
7718,343537.0,Bologna Football Club 1909,Artem,Dovbyk,1997-06-21,2027-06-30,,2026-09-17 22:25:13.096002+00:00,15000000.0
7719,654991.0,Bologna Football Club 1909,Samuel,Mbangula,2004-01-16,2027-06-30,,2026-09-17 22:25:13.096002+00:00,8000000.0
7720,459151.0,Bologna Football Club 1909,Nicolò,Cambiaghi,2000-12-28,2029-06-30,,2026-09-17 22:25:13.096002+00:00,14000000.0
7721,678035.0,Bologna Football Club 1909,Jay,Enem,2003-03-11,2030-06-30,,2026-09-17 22:25:13.096002+00:00,4500000.0
7722,432092.0,Bologna Football Club 1909,Roberto,Piccoli,2001-01-27,2027-06-30,,2026-09-17 22:25:13.096002+00:00,14000000.0
7723,94005.0,Atalanta Bergamasca Calcio S.p.a.,Sead,Kolasinac,1993-06-20,2027-06-30,,2026-09-17 22:25:13.096002+00:00,4000000.0
7724,940553.0,Atalanta Bergamasca Calcio S.p.a.,Relja,Obrić,2006-04-11,2028-06-30,,2026-09-17 22:25:13.096002+00:00,1000000.0
7725,644771.0,Atalanta Bergamasca Calcio S.p.a.,Odilon,Kossounou,2001-01-04,2029-06-30,,2026-09-17 22:25:13.096002+00:00,15000000.0
7726,503075.0,Atalanta Bergamasca Calcio S.p.a.,Isak,Hien,1999-01-13,2028-06-30,,2026-09-17 22:25:13.096002+00:00,22000000.0
7727,962246.0,Atalanta Bergamasca Calcio S.p.a.,Thomas,Pompei,2006-07-04,,,2026-09-17 22:25:13.096002+00:00,250000.0
7728,698259.0,Atalanta Bergamasca Calcio S.p.a.,Thomas,Kristensen,2002-01-17,2027-06-30,,2026-09-17 22:25:13.096002+00:00,12000000.0
7729,459763.0,Atalanta Bergamasca Calcio S.p.a.,Marco,Carnesecchi,2000-07-01,2028-06-30,,2026-09-17 22:25:13.096002+00:00,30000000.0
7730,199976.0,Atalanta Bergamasca Calcio S.p.a.,Marco,Sportiello,1992-05-10,2028-06-30,,2026-09-17 22:25:13.096002+00:00,800000.0
7731,571604.0,Atalanta Bergamasca Calcio S.p.a.,Giorgio,Scalvini,2003-12-11,2028-06-30,,2026-09-17 22:25:13.096002+00:00,38000000.0
7732,607854.0,Atalanta Bergamasca Calcio S.p.a.,,Éderson,1999-07-07,2031-06-30,,2026-09-17 22:25:13.096002+00:00,45000000.0
7873,461943.0,Torino Calcio,Daniel,Bragança,1999-05-27,2027-06-30,,2026-09-17 22:25:13.096002+00:00,12000000.0
7733,357992.0,Atalanta Bergamasca Calcio S.p.a.,Raoul,Bellanova,2000-05-17,2029-06-30,,2026-09-17 22:25:13.096002+00:00,15000000.0
7734,294808.0,Atalanta Bergamasca Calcio S.p.a.,Franck,Kessié,1996-12-19,2029-06-30,,2026-09-17 22:25:13.096002+00:00,12000000.0
7735,205938.0,Atalanta Bergamasca Calcio S.p.a.,Mario,Pašalić,1995-02-09,2028-06-30,,2026-09-17 22:25:13.096002+00:00,6000000.0
7736,435772.0,Atalanta Bergamasca Calcio S.p.a.,Charles,De Ketelaere,2001-03-10,2028-06-30,,2026-09-17 22:25:13.096002+00:00,35000000.0
7737,708635.0,Atalanta Bergamasca Calcio S.p.a.,Lorenzo,Bernasconi,2003-11-16,2030-06-30,,2026-09-17 22:25:13.096002+00:00,20000000.0
7738,173859.0,Atalanta Bergamasca Calcio S.p.a.,Davide,Zappacosta,1992-06-11,2028-06-30,,2026-09-17 22:25:13.096002+00:00,3500000.0
7739,400489.0,Atalanta Bergamasca Calcio S.p.a.,Eljif,Elmas,1999-09-24,2027-06-30,,2026-09-17 22:25:13.096002+00:00,13000000.0
7740,528833.0,Atalanta Bergamasca Calcio S.p.a.,Lazar,Samardžić,2002-02-24,2029-06-30,,2026-09-17 22:25:13.096002+00:00,16000000.0
7741,550108.0,Atalanta Bergamasca Calcio S.p.a.,Nicola,Zalewski,2002-01-23,2029-06-30,,2026-09-17 22:25:13.096002+00:00,20000000.0
7742,358008.0,Atalanta Bergamasca Calcio S.p.a.,Gianluca,Gaetano,2000-05-05,2031-06-30,,2026-09-17 22:25:13.096002+00:00,6500000.0
7743,672381.0,Atalanta Bergamasca Calcio S.p.a.,Jonathan,Rowe,2003-04-30,2027-06-30,,2026-09-17 22:25:13.096002+00:00,28000000.0
7744,746695.0,Atalanta Bergamasca Calcio S.p.a.,Kamaldeen,Sulemana,2002-02-15,2029-06-30,,2026-09-17 22:25:13.096002+00:00,17000000.0
7745,405885.0,Atalanta Bergamasca Calcio S.p.a.,Giacomo,Raspadori,2000-02-18,2030-06-30,,2026-09-17 22:25:13.096002+00:00,22000000.0
7746,315867.0,Atalanta Bergamasca Calcio S.p.a.,Gianluca,Scamacca,1999-01-01,2028-06-30,,2026-09-17 22:25:13.096002+00:00,25000000.0
7747,434433.0,Atalanta Bergamasca Calcio S.p.a.,Nikola,Krstović,2000-04-05,2030-06-30,,2026-09-17 22:25:13.096002+00:00,30000000.0
7748,918957.0,Società Sportiva Lazio S.p.A.,Davide,Renzetti,2006-06-09,2027-06-30,,2026-09-17 22:25:13.096002+00:00,150000.0
7749,916430.0,Società Sportiva Lazio S.p.A.,Edoardo,Motta,2005-01-13,2030-06-30,,2026-09-17 22:25:13.096002+00:00,8000000.0
7750,387047.0,Società Sportiva Lazio S.p.A.,Danilho,Doekhi,1998-06-30,2029-06-30,,2026-09-17 22:25:13.096002+00:00,13000000.0
7751,357156.0,Società Sportiva Lazio S.p.A.,Diogo,Leite,1999-01-23,2028-06-30,,2026-09-17 22:25:13.096002+00:00,12000000.0
7752,481675.0,Società Sportiva Lazio S.p.A.,Christos,Mandas,2001-09-17,2029-06-30,,2026-09-17 22:25:13.096002+00:00,8000000.0
7753,538079.0,Società Sportiva Lazio S.p.A.,Alessio,Furlanetto,2002-02-07,2028-06-30,,2026-09-17 22:25:13.096002+00:00,350000.0
7754,644408.0,Società Sportiva Lazio S.p.A.,Oliver,Provstgaard,2003-06-04,2029-06-30,,2026-09-17 22:25:13.096002+00:00,16000000.0
7755,371001.0,Società Sportiva Lazio S.p.A.,Josip,Sutalo,2000-02-28,2027-06-30,,2026-09-17 22:25:13.096002+00:00,12000000.0
7756,126729.0,Società Sportiva Lazio S.p.A.,,Patric,1993-04-17,2027-06-30,,2026-09-17 22:25:13.096002+00:00,1500000.0
7757,1110645.0,Società Sportiva Lazio S.p.A.,Filipe,Bordon,2005-06-24,2028-06-30,,2026-09-17 22:25:13.096002+00:00,750000.0
7758,1253815.0,Società Sportiva Lazio S.p.A.,Ricardo,Bordon,2006-11-02,2027-06-30,,2026-09-17 22:25:13.096002+00:00,200000.0
7759,535955.0,Società Sportiva Lazio S.p.A.,Nuno,Tavares,2000-01-26,2029-06-30,,2026-09-17 22:25:13.096002+00:00,12000000.0
7760,346567.0,Società Sportiva Lazio S.p.A.,Luca,Pellegrini,1999-03-07,2027-06-30,,2026-09-17 22:25:13.096002+00:00,4500000.0
7761,982855.0,Società Sportiva Lazio S.p.A.,Reda,Belahyane,2004-06-01,2029-06-30,,2026-09-17 22:25:13.096002+00:00,6800000.0
7762,356197.0,Società Sportiva Lazio S.p.A.,Alfonso,Pedraza,1996-04-09,2029-06-30,,2026-09-17 22:25:13.096002+00:00,2500000.0
7763,287700.0,Società Sportiva Lazio S.p.A.,Mohamed,Fares,1996-02-15,2027-06-30,,2026-09-17 22:25:13.096002+00:00,500000.0
7764,708086.0,Società Sportiva Lazio S.p.A.,Romano,Floriani Mussolini,2003-01-27,2028-06-30,,2026-09-17 22:25:13.096002+00:00,2500000.0
7765,199733.0,Società Sportiva Lazio S.p.A.,Danilo,Cataldi,1994-08-06,2027-06-30,,2026-09-17 22:25:13.096002+00:00,3500000.0
7766,470394.0,Società Sportiva Lazio S.p.A.,Kenneth,Taylor,2002-05-16,2030-06-30,,2026-09-17 22:25:13.096002+00:00,25000000.0
7767,1455976.0,Società Sportiva Lazio S.p.A.,Bruno,Galassi,2007-02-07,2029-06-30,,2026-09-17 22:25:13.096002+00:00,100000.0
7768,331401.0,Società Sportiva Lazio S.p.A.,Manuel,Lazzari,1993-11-29,2027-06-30,,2026-09-17 22:25:13.096002+00:00,2000000.0
7769,239802.0,Società Sportiva Lazio S.p.A.,Adam,Marusic,1992-10-17,2028-06-30,,2026-09-17 22:25:13.096002+00:00,2500000.0
7770,394300.0,Società Sportiva Lazio S.p.A.,Davide,Frattesi,1999-09-22,2027-06-30,,2026-09-17 22:25:13.096002+00:00,22000000.0
7771,525704.0,Società Sportiva Lazio S.p.A.,Nicolò,Rovella,2001-12-04,2028-06-30,,2026-09-17 22:25:13.096002+00:00,23000000.0
7772,530742.0,Società Sportiva Lazio S.p.A.,Fisayo,Dele-Bashiru,2001-02-06,2028-06-30,,2026-09-17 22:25:13.096002+00:00,6000000.0
7773,866255.0,Società Sportiva Lazio S.p.A.,Valerio,Farcomeni,2006-01-18,2030-06-30,,2026-09-17 22:25:13.096002+00:00,100000.0
7774,976207.0,Società Sportiva Lazio S.p.A.,Federico,Serra,2006-01-03,,,2026-09-17 22:25:13.096002+00:00,400000.0
7775,457736.0,Società Sportiva Lazio S.p.A.,Tijjani,Noslin,1999-07-07,2029-06-30,,2026-09-17 22:25:13.096002+00:00,8000000.0
